span_index,ss_mp,ss_theta,ps_mp,ps_theta
0, 2.62115163, -0.68470814, 2.62115163, -0.68470814
0, 2.62202385, -0.70442059, 2.62537572, -0.66550392
0, 2.62795041, -0.72143486, 2.63416904, -0.64996389
0, 2.63848473, -0.73597220, 2.64712460, -0.63779115
0, 2.65318021, -0.74825387, 2.66383541, -0.62868881
0, 2.67159023, -0.75850112, 2.68389447, -0.62235997
0, 2.69326822, -0.76693520, 2.70689480, -0.61850774
0, 2.71776756, -0.77377738, 2.73242941, -0.61683521
0, 2.74464166, -0.77924891, 2.76009130, -0.61704551
0, 2.77344393, -0.78357103, 2.78947350, -0.61884172
0, 2.80372775, -0.78696500, 2.82016901, -0.62192695
0, 2.83504655, -0.78965208, 2.85177084, -0.62600431
0, 2.86695371, -0.79185352, 2.88387200, -0.63077689
0, 2.89900264, -0.79379057, 2.91606550, -0.63594781
0, 2.93074674, -0.79568450, 2.94794436, -0.64122017
0, 2.96179266, -0.79773245, 2.97915045, -0.64633069
0, 2.99207563, -0.79998289, 3.00962726, -0.65122366
0, 3.02165609, -0.80242763, 3.03943322, -0.65592242
0, 3.05059474, -0.80505836, 3.06862698, -0.66045050
0, 3.07895228, -0.80786677, 3.09726719, -0.66483141
0, 3.10678940, -0.81084454, 3.12541251, -0.66908867
0, 3.13416679, -0.81398336, 3.15312158, -0.67324580
0, 3.16114516, -0.81727494, 3.18045306, -0.67732630
0, 3.18778520, -0.82071095, 3.20746559, -0.68135370
0, 3.21414760, -0.82428308, 3.23421784, -0.68535151
0, 3.24029306, -0.82798303, 3.26076846, -0.68934324
0, 3.26628228, -0.83180248, 3.28717608, -0.69335242
0, 3.29217595, -0.83573313, 3.31349938, -0.69740256
0, 3.31803477, -0.83976667, 3.33979700, -0.70151718
0, 3.34391551, -0.84389533, 3.36612379, -0.70571842
0, 3.36983645, -0.84811684, 3.39249733, -0.71001493
0, 3.39579402, -0.85243198, 3.41891401, -0.71440772
0, 3.42178438, -0.85684161, 3.44536999, -0.71889770
0, 3.44780371, -0.86134657, 3.47186145, -0.72348578
0, 3.47384817, -0.86594769, 3.49838452, -0.72817289
0, 3.49991395, -0.87064582, 3.52493538, -0.73295993
0, 3.52599721, -0.87544179, 3.55151018, -0.73784782
0, 3.55209413, -0.88033646, 3.57810509, -0.74283747
0, 3.57820087, -0.88533066, 3.60471626, -0.74792979
0, 3.60431362, -0.89042523, 3.63133984, -0.75312571
0, 3.63042853, -0.89562102, 3.65797201, -0.75842613
0, 3.65654179, -0.90091886, 3.68460892, -0.76383197
0, 3.68264957, -0.90631959, 3.71124673, -0.76934414
0, 3.70874798, -0.91182404, 3.73788155, -0.77496353
0, 3.73483228, -0.91743249, 3.76450863, -0.78069053
0, 3.76089697, -0.92314483, 3.79112252, -0.78652512
0, 3.78693657, -0.92896093, 3.81771773, -0.79246728
0, 3.81294556, -0.93488065, 3.84428880, -0.79851697
0, 3.83891845, -0.94090387, 3.87083025, -0.80467418
0, 3.86484973, -0.94703045, 3.89733660, -0.81093886
0, 3.89073391, -0.95326025, 3.92380238, -0.81731099
0, 3.91656547, -0.95959315, 3.95022210, -0.82379055
0, 3.94233892, -0.96602901, 3.97659029, -0.83037751
0, 3.96804876, -0.97256771, 4.00290148, -0.83707183
0, 3.99368947, -0.97920910, 4.02915018, -0.84387348
0, 4.01925557, -0.98595305, 4.05533093, -0.85078245
0, 4.04474155, -0.99279944, 4.08143824, -0.85779870
0, 4.07014193, -0.99974803, 4.10746659, -0.86492227
0, 4.09545191, -1.00679513, 4.13340862, -0.87215536
0, 4.12066755, -1.01393292, 4.15925481, -0.87950278
0, 4.14578494, -1.02115332, 4.18499549, -0.88696952
0, 4.17080017, -1.02844825, 4.21062100, -0.89456052
0, 4.19570935, -1.03580964, 4.23612168, -0.90228078
0, 4.22050856, -1.04322941, 4.26148787, -0.91013524
0, 4.24519391, -1.05069949, 4.28670990, -0.91812890
0, 4.26976148, -1.05821179, 4.31177811, -0.92626670
0, 4.29420737, -1.06575825, 4.33668284, -0.93455363
0, 4.31852769, -1.07333078, 4.36141443, -0.94299465
0, 4.34271851, -1.08092131, 4.38596322, -0.95159474
0, 4.36677595, -1.08852176, 4.41031954, -0.96035885
0, 4.39069609, -1.09612406, 4.43447372, -0.96929197
0, 4.41447517, -1.10372028, 4.45841633, -0.97839907
0, 4.43812185, -1.11131624, 4.48215633, -0.98768583
0, 4.46166669, -1.11894195, 4.50573513, -0.99715919
0, 4.48514245, -1.12662988, 4.52919748, -1.00682619
0, 4.50858191, -1.13441249, 4.55258808, -1.01669389
0, 4.53201785, -1.14232226, 4.57595167, -1.02676935
0, 4.55548304, -1.15039165, 4.59933297, -1.03705963
0, 4.57901025, -1.15865314, 4.62277671, -1.04757177
0, 4.60263227, -1.16713919, 4.64632762, -1.05831283
0, 4.62638186, -1.17588227, 4.67003041, -1.06928987
0, 4.65029181, -1.18491485, 4.69392982, -1.08050995
0, 4.67439488, -1.19426941, 4.71807056, -1.09198011
0, 4.69872386, -1.20397841, 4.74249737, -1.10370741
0, 4.72331151, -1.21407431, 4.76725497, -1.11569892
0, 4.74819049, -1.22458946, 4.79238788, -1.12796164
0, 4.77332559, -1.23548353, 4.81783968, -1.14048333
0, 4.79850362, -1.24652563, 4.84328900, -1.15320122
0, 4.82348256, -1.25745397, 4.86837157, -1.16604432
0, 4.84802035, -1.26800675, 4.89272308, -1.17894168
0, 4.87187497, -1.27792219, 4.91597927, -1.19182232
0, 4.89480439, -1.28693849, 4.93777583, -1.20461526
0, 4.91656655, -1.29479388, 4.95774850, -1.21724955
0, 4.93691944, -1.30122656, 4.97553297, -1.22965421
0, 4.95562101, -1.30597474, 4.99076498, -1.24175827
0, 4.97242923, -1.30877664, 5.00308022, -1.25349076
0, 4.98710207, -1.30937046, 5.01211442, -1.26478070
0, 4.99939748, -1.30749442, 5.01750328, -1.27555714
0, 5.00907343, -1.30288673, 5.01888253, -1.28574909
0, 5.01588788, -1.29528559, 5.01588788, -1.29528559
1, 2.30260532, -0.68545437, 2.30260532, -0.68545437
1, 2.30284729, -0.70330775, 2.30686228, -0.66816581
1, 2.30763553, -0.71883307, 2.31506618, -0.65427716
1, 2.31656703, -0.73221988, 2.32686307, -0.64351227
1, 2.32923876, -0.74365772, 2.34189900, -0.63559496
1, 2.34524771, -0.75333611, 2.35982001, -0.63024907
1, 2.36419084, -0.76144460, 2.38027216, -0.62719842
1, 2.38566514, -0.76817273, 2.40290149, -0.62616685
1, 2.40926758, -0.77371003, 2.42735406, -0.62687819
1, 2.43459515, -0.77824604, 2.45327590, -0.62905628
1, 2.46124482, -0.78197030, 2.48031309, -0.63242493
1, 2.48881356, -0.78507235, 2.50811165, -0.63670799
1, 2.51689837, -0.78774172, 2.53631764, -0.64162928
1, 2.54509620, -0.79016796, 2.56457711, -0.64691264
1, 2.57300406, -0.79254059, 2.59253612, -0.65228190
1, 2.60026810, -0.79502906, 2.61988443, -0.65749278
1, 2.62683815, -0.79767883, 2.64658178, -0.66249779
1, 2.65277950, -0.80048802, 2.67269049, -0.66732433
1, 2.67815213, -0.80345307, 2.69826780, -0.67199723
1, 2.70301052, -0.80656885, 2.72336560, -0.67653866
1, 2.72740891, -0.80983013, 2.74803555, -0.68097063
1, 2.75140152, -0.81323172, 2.77232932, -0.68531518
1, 2.77504259, -0.81676839, 2.79629858, -0.68959434
1, 2.79838635, -0.82043495, 2.81999499, -0.69383015
1, 2.82148704, -0.82422617, 2.84347021, -0.69804462
1, 2.84439889, -0.82813684, 2.86677591, -0.70225979
1, 2.86717613, -0.83216176, 2.88996376, -0.70649770
1, 2.88987299, -0.83629572, 2.91308542, -0.71078037
1, 2.91254371, -0.84053349, 2.93619255, -0.71512983
1, 2.93523894, -0.84487017, 2.95933337, -0.71956682
1, 2.95797427, -0.84930359, 2.98252221, -0.72409922
1, 2.98074534, -0.85383320, 3.00575416, -0.72872767
1, 3.00354759, -0.85845844, 3.02902407, -0.73345272
1, 3.02637645, -0.86317878, 3.05232682, -0.73827490
1, 3.04922754, -0.86799388, 3.07565757, -0.74319480
1, 3.07209738, -0.87290426, 3.09901262, -0.74821318
1, 3.09498267, -0.87791068, 3.12238858, -0.75333083
1, 3.11788011, -0.88301387, 3.14578205, -0.75854854
1, 3.14078641, -0.88821457, 3.16918962, -0.76386711
1, 3.16369827, -0.89351354, 3.19260791, -0.76928734
1, 3.18661242, -0.89891151, 3.21603351, -0.77481002
1, 3.20952555, -0.90440922, 3.23946302, -0.78043595
1, 3.23243436, -0.91000743, 3.26289305, -0.78616592
1, 3.25533553, -0.91570682, 3.28632014, -0.79200068
1, 3.27822492, -0.92150738, 3.30974008, -0.79794026
1, 3.30109774, -0.92740849, 3.33314797, -0.80398403
1, 3.32394918, -0.93340950, 3.35653894, -0.81013139
1, 3.34677444, -0.93950977, 3.37990808, -0.81638172
1, 3.36956870, -0.94570866, 3.40325049, -0.82273438
1, 3.39232716, -0.95200553, 3.42656128, -0.82918877
1, 3.41504502, -0.95839974, 3.44983555, -0.83574427
1, 3.43771748, -0.96489078, 3.47306844, -0.84240040
1, 3.46033979, -0.97147827, 3.49625510, -0.84915682
1, 3.48290720, -0.97816182, 3.51939071, -0.85601320
1, 3.50541495, -0.98494104, 3.54247042, -0.86296922
1, 3.52785827, -0.99181557, 3.56548940, -0.87002453
1, 3.55023242, -0.99878501, 3.58844280, -0.87717880
1, 3.57253265, -1.00584890, 3.61132575, -0.88443174
1, 3.59475458, -1.01300395, 3.63413198, -0.89178406
1, 3.61689431, -1.02024349, 3.65685351, -0.89923767
1, 3.63894795, -1.02756062, 3.67948230, -0.90679458
1, 3.66091159, -1.03494848, 3.70201028, -0.91445680
1, 3.68278137, -1.04240017, 3.72442938, -0.92222631
1, 3.70455338, -1.04990881, 3.74673155, -0.93010513
1, 3.72622374, -1.05746752, 3.76890873, -0.93809524
1, 3.74778856, -1.06506942, 3.79095285, -0.94619866
1, 3.76924395, -1.07270763, 3.81285585, -0.95441738
1, 3.79058581, -1.08037515, 3.83460954, -0.96275334
1, 3.81180919, -1.08806456, 3.85620513, -0.97120824
1, 3.83290893, -1.09576833, 3.87763372, -0.97978372
1, 3.85387986, -1.10347894, 3.89888639, -0.98848142
1, 3.87471696, -1.11118898, 3.91995440, -0.99730301
1, 3.89542733, -1.11890238, 3.94084498, -1.00625224
1, 3.91603946, -1.12664297, 3.96159340, -1.01533658
1, 3.93658399, -1.13443664, 3.98223784, -1.02456384
1, 3.95709158, -1.14230926, 4.00281644, -1.03394187
1, 3.97759287, -1.15028672, 4.02336736, -1.04347849
1, 3.99811852, -1.15839488, 4.04392875, -1.05318154
1, 4.01869918, -1.16665963, 4.06453877, -1.06305883
1, 4.03936551, -1.17510685, 4.08523558, -1.07311822
1, 4.06014815, -1.18376241, 4.10605732, -1.08336752
1, 4.08107775, -1.19265220, 4.12704216, -1.09381456
1, 4.10218498, -1.20180208, 4.14822824, -1.10446719
1, 4.12350060, -1.21123817, 4.16965394, -1.11533322
1, 4.14505837, -1.22099215, 4.19136233, -1.12642050
1, 4.16689487, -1.23110106, 4.21340104, -1.13773682
1, 4.18898599, -1.24153123, 4.23572513, -1.14927464
1, 4.21114796, -1.25206268, 4.25804616, -1.16098614
1, 4.23317115, -1.26244527, 4.28003625, -1.17281696
1, 4.25484592, -1.27242885, 4.30136753, -1.18471274
1, 4.27596264, -1.28176326, 4.32171210, -1.19661913
1, 4.29631168, -1.29019835, 4.34074209, -1.20848178
1, 4.31568340, -1.29748397, 4.35812962, -1.22024632
1, 4.33386817, -1.30336998, 4.37354681, -1.23185842
1, 4.35065636, -1.30760622, 4.38666577, -1.24326370
1, 4.36583833, -1.30994253, 4.39715862, -1.25440783
1, 4.37920444, -1.31012878, 4.40469748, -1.26523643
1, 4.39054507, -1.30791481, 4.40895448, -1.27569516
1, 4.39965058, -1.30305046, 4.40960172, -1.28572967
1, 4.40631133, -1.29528559, 4.40631133, -1.29528559
2, 2.01756688, -0.68612210, 2.01756688, -0.68612210
2, 2.01728263, -0.70217886, 2.02180528, -0.67067706
2, 2.02106904, -0.71626654, 2.02943650, -0.65836105
2, 2.02856485, -0.72854407, 2.04015461, -0.64891995
2, 2.03940880, -0.73917038, 2.05365367, -0.64209962
2, 2.05323961, -0.74830441, 2.06962775, -0.63764592
2, 2.06969603, -0.75610509, 2.08777092, -0.63530472
2, 2.08841678, -0.76273135, 2.10777723, -0.63482188
2, 2.10904060, -0.76834213, 2.12934076, -0.63594327
2, 2.13120622, -0.77309637, 2.15215557, -0.63841475
2, 2.15455237, -0.77715298, 2.17591572, -0.64198219
2, 2.17871780, -0.78067092, 2.20031529, -0.64639145
2, 2.20334122, -0.78380911, 2.22504834, -0.65138840
2, 2.22806139, -0.78672648, 2.24980893, -0.65671889
2, 2.25251702, -0.78958197, 2.27429112, -0.66212880
2, 2.27639154, -0.79251809, 2.29822753, -0.66739363
2, 2.29964418, -0.79557601, 2.32158852, -0.67247188
2, 2.32233892, -0.79875817, 2.34443476, -0.67739159
2, 2.34453205, -0.80206468, 2.36681949, -0.68217710
2, 2.36627199, -0.80549338, 2.38878835, -0.68684887
2, 2.38760681, -0.80904201, 2.41038663, -0.69142724
2, 2.40858459, -0.81270829, 2.43165963, -0.69593250
2, 2.42925339, -0.81648998, 2.45265265, -0.70038497
2, 2.44966129, -0.82038480, 2.47341100, -0.70480496
2, 2.46985635, -0.82439049, 2.49397997, -0.70921279
2, 2.48988666, -0.82850481, 2.51440486, -0.71362876
2, 2.50980027, -0.83272547, 2.53473097, -0.71807320
2, 2.52964526, -0.83705022, 2.55500361, -0.72256641
2, 2.54946970, -0.84147680, 2.57526808, -0.72712870
2, 2.56931847, -0.84600301, 2.59556658, -0.73177918
2, 2.58920496, -0.85062727, 2.61591103, -0.73652498
2, 2.60912474, -0.85534836, 2.63629614, -0.74136648
2, 2.62907315, -0.86016507, 2.65671641, -0.74630396
2, 2.64904553, -0.86507617, 2.67716635, -0.75133772
2, 2.66903755, -0.87008076, 2.69764089, -0.75646810
2, 2.68904607, -0.87517914, 2.71813659, -0.76169569
2, 2.70906827, -0.88037196, 2.73865046, -0.76702114
2, 2.72910133, -0.88565983, 2.75917946, -0.77244511
2, 2.74914241, -0.89104338, 2.77972059, -0.77796823
2, 2.76918869, -0.89652324, 2.80027083, -0.78359116
2, 2.78923736, -0.90210003, 2.82082718, -0.78931455
2, 2.80928558, -0.90777437, 2.84138660, -0.79513904
2, 2.82933052, -0.91354689, 2.86194610, -0.80106529
2, 2.84936934, -0.91941817, 2.88250262, -0.80709390
2, 2.86939844, -0.92538790, 2.90305239, -0.81322453
2, 2.88941368, -0.93145507, 2.92359107, -0.81945613
2, 2.90941088, -0.93761865, 2.94411431, -0.82578760
2, 2.92938586, -0.94387758, 2.96461773, -0.83221784
2, 2.94933446, -0.95023083, 2.98509698, -0.83874575
2, 2.96925249, -0.95667736, 3.00554769, -0.84537025
2, 2.98913579, -0.96321614, 3.02596551, -0.85209023
2, 3.00898021, -0.96984631, 3.04634611, -0.85890482
2, 3.02878166, -0.97656719, 3.06668522, -0.86581332
2, 3.04853603, -0.98337811, 3.08697855, -0.87281505
2, 3.06823922, -0.99027841, 3.10722184, -0.87990931
2, 3.08788712, -0.99726741, 3.12741080, -0.88709544
2, 3.10747565, -1.00434445, 3.14754115, -0.89437275
2, 3.12700070, -1.01150878, 3.16760860, -0.90174055
2, 3.14645829, -1.01875742, 3.18760778, -0.90919824
2, 3.16584459, -1.02608466, 3.20753212, -0.91674534
2, 3.18515577, -1.03348463, 3.22737495, -0.92438135
2, 3.20438801, -1.04095147, 3.24712961, -0.93210578
2, 3.22353749, -1.04847931, 3.26678943, -0.93991814
2, 3.24260038, -1.05606227, 3.28634775, -0.94781795
2, 3.26157285, -1.06369451, 3.30579791, -0.95580471
2, 3.28045109, -1.07137013, 3.32513324, -0.96387793
2, 3.29923126, -1.07908329, 3.34434708, -0.97203712
2, 3.31790924, -1.08682795, 3.36343257, -0.98028171
2, 3.33647968, -1.09459749, 3.38238202, -0.98861079
2, 3.35493695, -1.10238510, 3.40118755, -0.99702333
2, 3.37327539, -1.11018401, 3.41984128, -1.00551835
2, 3.39148950, -1.11798752, 3.43833548, -1.01409487
2, 3.40958533, -1.12579806, 3.45667600, -1.02275505
2, 3.42758930, -1.13363414, 3.47489258, -1.03150652
2, 3.44552992, -1.14151589, 3.49301743, -1.04035751
2, 3.46343570, -1.14946345, 3.51108271, -1.04931622
2, 3.48133512, -1.15749695, 3.52912063, -1.05839085
2, 3.49925670, -1.16563653, 3.54716337, -1.06758961
2, 3.51722893, -1.17390233, 3.56524311, -1.07692071
2, 3.53528032, -1.18231447, 3.58339204, -1.08639237
2, 3.55343937, -1.19089310, 3.60164236, -1.09601278
2, 3.57173459, -1.19965835, 3.62002624, -1.10579015
2, 3.59019447, -1.20863036, 3.63857588, -1.11573269
2, 3.60884770, -1.21782960, 3.65732376, -1.12584861
2, 3.62772721, -1.22728447, 3.67630910, -1.13614613
2, 3.64687004, -1.23703116, 3.69557773, -1.14663342
2, 3.66625973, -1.24703844, 3.71509190, -1.15730680
2, 3.68573886, -1.25709735, 3.73459385, -1.16813140
2, 3.70512719, -1.26697013, 3.75379015, -1.17906726
2, 3.72424448, -1.27641902, 3.77238736, -1.19007448
2, 3.74291048, -1.28520626, 3.79009206, -1.20111311
2, 3.76094495, -1.29309406, 3.80661083, -1.21214322
2, 3.77816764, -1.29984469, 3.82165024, -1.22312488
2, 3.79439831, -1.30522036, 3.83491686, -1.23401815
2, 3.80945671, -1.30898331, 3.84611726, -1.24478311
2, 3.82316260, -1.31089578, 3.85495803, -1.25537983
2, 3.83533573, -1.31072001, 3.86114572, -1.26576837
2, 3.84579585, -1.30821823, 3.86438692, -1.27590880
2, 3.85436273, -1.30315268, 3.86438819, -1.28576118
2, 3.86085612, -1.29528559, 3.86085612, -1.29528559
3, 1.76603632, -0.68671134, 1.76603632, -0.68671134
3, 1.76532987, -0.70103393, 1.77020473, -0.67303767
3, 1.76825094, -0.71373525, 1.77728001, -0.66221555
3, 1.77447820, -0.72494474, 1.78699923, -0.65401419
3, 1.78369031, -0.73479185, 1.79909944, -0.64820278
3, 1.79556595, -0.74340601, 1.81331770, -0.64455052
3, 1.80978378, -0.75091666, 1.82939108, -0.64282663
3, 1.82602248, -0.75745325, 1.84705663, -0.64280031
3, 1.84396071, -0.76314521, 1.86605141, -0.64424075
3, 1.86327713, -0.76812200, 1.88611249, -0.64691715
3, 1.88365042, -0.77251304, 1.90697692, -0.65059874
3, 1.90475925, -0.77644779, 1.92838177, -0.65505470
3, 1.92628228, -0.78005568, 1.95006409, -0.66005423
3, 1.94789819, -0.78346615, 1.97176094, -0.66536655
3, 1.96928563, -0.78680865, 1.99320939, -0.67076086
3, 1.99016300, -0.79019953, 2.01417973, -0.67603326
3, 2.01049373, -0.79367442, 2.03464748, -0.68114594
3, 2.03033436, -0.79723809, 2.05466602, -0.68612423
3, 2.04973451, -0.80089320, 2.07428206, -0.69099010
3, 2.06873669, -0.80464038, 2.09353544, -0.69576207
3, 2.08738312, -0.80848016, 2.11246574, -0.70045850
3, 2.10571601, -0.81241308, 2.13111249, -0.70509774
3, 2.12377757, -0.81643968, 2.14951527, -0.70969817
3, 2.14161001, -0.82056050, 2.16771363, -0.71427814
3, 2.15925554, -0.82477607, 2.18574712, -0.71885601
3, 2.17675636, -0.82908692, 2.20365530, -0.72345015
3, 2.19415470, -0.83349360, 2.22147774, -0.72807892
3, 2.21149276, -0.83799665, 2.23925398, -0.73276068
3, 2.22881276, -0.84259659, 2.25702359, -0.73751378
3, 2.24615409, -0.84729386, 2.27482342, -0.74235550
3, 2.26352853, -0.85208788, 2.29266378, -0.74729221
3, 2.28093221, -0.85697747, 2.31053995, -0.75232413
